stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount,plotStatus
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,2,,NONE,100,389,38900,38900,11670000,0,0,0,0,1,1,0,0,0,1,2,1,0,1,,388,true,true,0,9.8742403748490205e-05,2026072607,16952284447138302587,3276565547809796431,3276565547809796431,EXHAUSTIVE_ALL_STARTS,1.1974994999999999,2f58df597280e5b4,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,3,,NONE,100,388,38800,38800,11640000,0,0,0,0,1,1,0,0,0,1,3,1,0,1,,387,true,true,0,9.8996869286015104e-05,2026072607,16952284447138302587,1620067162763893191,1620067162763893191,EXHAUSTIVE_ALL_STARTS,1.2724594,e0f5b71a5869d9f2,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,4,,NONE,100,387,38700,38700,11610000,0,0,0,0,1,1,0,0,0,1,4,1,0,1,,386,true,true,6.7762635780344027e-21,9.9252649760393416e-05,2026072607,16952284447138302587,18202572081130162372,18202572081130162372,EXHAUSTIVE_ALL_STARTS,1.3150668999999999,eb429ce33b0eca7b,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,5,,NONE,100,386,38600,38600,11580000,0,0,0,0,1,1,0,0,0,1,5,1,0,1,,385,true,true,0,9.950975539032478e-05,2026072607,16952284447138302587,15562383142359888273,15562383142359888273,EXHAUSTIVE_ALL_STARTS,1.4178622999999999,cc1ab8a52bff98f3,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,6,,NONE,100,385,38500,38500,11550000,0,0,0,0,1,1,0,0,0,1,6,1,0,1,,384,true,true,0,9.9768196500666308e-05,2026072607,16952284447138302587,2670513084709447748,2670513084709447748,EXHAUSTIVE_ALL_STARTS,1.5022892000000001,9fd7bc507c03e337,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,7,,NONE,100,384,38400,38400,11520000,0,0,0,0,1,1,0,0,0,1,7,1,0,1,,383,true,true,0,0.00010002798352381516,2026072607,16952284447138302587,10502330708316180716,10502330708316180716,EXHAUSTIVE_ALL_STARTS,1.5616614,4be680936380ea21,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,8,,NONE,100,383,38300,38300,11490000,0,0,0,0,1,1,0,0,0,1,8,1,0,1,,382,true,true,0,0.00010028912700111193,2026072607,16952284447138302587,6042575356317848957,6042575356317848957,EXHAUSTIVE_ALL_STARTS,1.6682437999999999,ecbe291b4157b0ad,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,9,,NONE,100,382,38200,38200,11460000,0,0,0,0,1,1,0,0,0,1,9,1,0,1,,381,true,true,0,0.0001005516375842668,2026072607,16952284447138302587,7854607056820044166,7854607056820044166,EXHAUSTIVE_ALL_STARTS,1.8494432000000001,aaa680fcf1505ab1,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,10,,NONE,100,381,38100,38100,11430000,0,0,0,0,1,1,0,0,0,1,10,1,0,1,,380,true,true,0,0.00010081552603680757,2026072607,16952284447138302587,11688912896537032140,11688912896537032140,EXHAUSTIVE_ALL_STARTS,1.9251605000000001,43af46d1314b8f84,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,11,,NONE,100,380,38000,38000,11400000,324500,30000,0.028464912280701755,0.78947368421052633,0.21052631578947367,0,1,0,30000,1,11,0,0,1,0,379,false,false,0.78534552294688542,0.79354332500913605,2026072607,16952284447138302587,17042706257638449857,17042706257638449857,EXHAUSTIVE_ALL_STARTS,1.9187361000000001,0a0c2a413e58ab6d,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,12,,NONE,100,379,37900,37900,11370000,353400,30000,0.031081794195250659,0.79155672823218992,0.20844327176781002,0,1,0,30000,1,12,0,0,1,0,378,false,false,0.78743784385512638,0.79561651552978629,2026072607,16952284447138302587,5852064647851745440,5852064647851745440,EXHAUSTIVE_ALL_STARTS,1.9234831999999999,396f8633aa814a7e,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,13,,NONE,100,378,37800,37800,11340000,382200,30000,0.033703703703703701,0.79365079365079361,0.20634920634920634,0,1,0,30000,1,13,0,0,1,0,377,false,false,0.78954144538623394,0.79770046293099917,2026072607,16952284447138302587,14721185324884221006,14721185324884221006,EXHAUSTIVE_ALL_STARTS,1.9391109,ab6f491c3e7a4428,,,true,0,PLOTTED
s2-07a,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,14,,NONE,100,377,37700,37700,11310000,410900,30000,0.036330680813439431,0.79575596816976124,0.20424403183023873,0,1,0,30000,1,14,0,0,1,0,376,false,false,0.79165642140324155,0.79979524869662244,2026072607,16952284447138302587,1513869932821122325,1513869932821122325,EXHAUSTIVE_ALL_STARTS,1.9278217,1b4bf25ce256bf1f,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,0,,NONE,100,1,100,100,30000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,0,true,true,3.4694469519536142e-18,0.036993498206985678,2026072607,7510885276443798771,17810022656746853395,17810022656746853395,EXHAUSTIVE_ALL_STARTS,0.0043122000000000004,3e3fbfd0a7ce8d27,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,1,,NONE,100,426,42600,42600,12780000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,425,true,true,0,9.0166958874052198e-05,2026072607,7510885276443798771,3763484601920886686,3763484601920886686,EXHAUSTIVE_ALL_STARTS,1.6789825,4e5f3245432d6830,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,2,,NONE,100,425,42500,42500,12750000,0,0,0,0,1,1,0,0,0,1,2,1,0,1,,424,true,true,0,9.0379097249736201e-05,2026072607,7510885276443798771,10054490400502027264,10054490400502027264,EXHAUSTIVE_ALL_STARTS,1.7458880000000001,f60554a40e17eabf,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,3,,NONE,100,424,42400,42400,12720000,0,0,0,0,1,1,0,0,0,1,3,1,0,1,,423,true,true,0,9.0592236187484354e-05,2026072607,7510885276443798771,16562908793513699548,16562908793513699548,EXHAUSTIVE_ALL_STARTS,1.8202115999999999,e292d2507ae789b9,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,4,,NONE,100,423,42300,42300,12690000,0,0,0,0,1,1,0,0,0,1,4,1,0,1,,422,true,true,0,9.0806382782837109e-05,2026072607,7510885276443798771,8971788553540185734,8971788553540185734,EXHAUSTIVE_ALL_STARTS,1.9189125,683c065d5324ecf3,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,5,,NONE,100,422,42200,42200,12660000,0,0,0,0,1,1,0,0,0,1,5,1,0,1,,421,true,true,0,9.1021544198585088e-05,2026072607,7510885276443798771,5656068013923657751,5656068013923657751,EXHAUSTIVE_ALL_STARTS,2.0032135000000002,23802c3e63504b5f,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,6,,NONE,100,421,42100,42100,12630000,0,0,0,0,1,1,0,0,0,1,6,1,0,1,,420,true,true,0,9.123772766556781e-05,2026072607,7510885276443798771,718654216858233107,718654216858233107,EXHAUSTIVE_ALL_STARTS,2.0872918,b681a4b6b7e500da,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,7,,NONE,100,420,42000,42000,12600000,0,0,0,0,1,1,0,0,0,1,7,1,0,1,,419,true,true,0,9.1454940483483554e-05,2026072607,7510885276443798771,4982631758806761783,4982631758806761783,EXHAUSTIVE_ALL_STARTS,2.1864379999999999,f5798735267769eb,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,8,,NONE,100,419,41900,41900,12570000,0,0,0,0,1,1,0,0,0,1,8,1,0,1,,418,true,true,0,9.1673190021711095e-05,2026072607,7510885276443798771,4736875035363291713,4736875035363291713,EXHAUSTIVE_ALL_STARTS,2.3086372000000002,8f8fbdc9e8daedbf,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,9,,NONE,100,418,41800,41800,12540000,0,0,0,0,1,1,0,0,0,1,9,1,0,1,,417,true,true,0,9.1892483720143131e-05,2026072607,7510885276443798771,633494553417600891,633494553417600891,EXHAUSTIVE_ALL_STARTS,2.4385188000000002,76cdcc4e4bf1246e,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,10,,NONE,100,417,41700,41700,12510000,0,0,0,0,1,1,0,0,0,1,10,1,0,1,,416,true,true,0,9.2112829090031616e-05,2026072607,7510885276443798771,8720385479975185265,8720385479975185265,EXHAUSTIVE_ALL_STARTS,2.5850922000000001,cbf30b495411330d,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,11,,NONE,100,416,41600,41600,12480000,0,0,0,0,1,1,0,0,0,1,11,1,0,1,,415,true,true,0,9.233423371484541e-05,2026072607,7510885276443798771,13734885556109611399,13734885556109611399,EXHAUSTIVE_ALL_STARTS,2.7019378000000001,a90c980842b1a502,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,12,,NONE,100,415,41500,41500,12450000,0,0,0,0,1,1,0,0,0,1,12,1,0,1,,414,true,true,0,9.2556705251140324e-05,2026072607,7510885276443798771,2534722152600708689,2534722152600708689,EXHAUSTIVE_ALL_STARTS,2.8036710999999999,9b33c020f4403ba8,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,13,,NONE,100,414,41400,41400,12420000,0,0,0,0,1,1,0,0,0,1,13,1,0,1,,413,true,true,6.7762635780344027e-21,9.2780251429441682e-05,2026072607,7510885276443798771,14589809818307253858,14589809818307253858,EXHAUSTIVE_ALL_STARTS,2.8727749,cccd6d93754e6235,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,14,,NONE,100,413,41300,41300,12390000,0,0,0,0,1,1,0,0,0,1,14,1,0,1,,412,true,true,0,9.3004880055139703e-05,2026072607,7510885276443798771,6034819324162017319,6034819324162017319,EXHAUSTIVE_ALL_STARTS,2.9737084999999999,6af259ff10a1dca6,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,15,,NONE,100,412,41200,41200,12360000,439500,30000,0.035558252427184467,0.72815533980582525,0.27184466019417475,0,1,0,30000,1,15,0,0,1,0,411,false,false,0.72383814084743947,0.73242999664621644,2026072607,7510885276443798771,2084174413355467986,2084174413355467986,EXHAUSTIVE_ALL_STARTS,2.9561017000000001,b387f7bcea8cef5e,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,16,,NONE,100,411,41100,41100,12330000,468000,30000,0.037956204379562042,0.72992700729927007,0.27007299270072993,0,1,0,30000,1,16,0,0,1,0,410,false,false,0.72561319367338939,0.73419784415709399,2026072607,7510885276443798771,5646826909968960669,5646826909968960669,EXHAUSTIVE_ALL_STARTS,2.9164553,16c85d2c24a50a08,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,17,,NONE,100,410,41000,41000,12300000,496400,30000,0.040357723577235771,0.73170731707317072,0.26829268292682928,0,1,0,30000,1,17,0,0,1,0,409,false,false,0.72739701982616078,0.73597419916270646,2026072607,7510885276443798771,1224088375890242075,1224088375890242075,EXHAUSTIVE_ALL_STARTS,2.9082728000000002,adca2c229a82080a,,,true,0,PLOTTED
s2-07a,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,18,,NONE,100,409,40900,40900,12270000,524700,30000,0.042762836185819074,0.73349633251833746,0.2665036674816626,0,1,0,30000,1,18,0,0,1,0,408,false,false,0.72918968531395845,0.73775912239713726,2026072607,7510885276443798771,10578172557001759332,10578172557001759332,EXHAUSTIVE_ALL_STARTS,2.9935578999999999,704b7e7768843ce0,,,true,0,PLOTTED
