schemeId,rate,decisionMode,quantMode,quantBits,clipMax,tracebackMode,dtb,window,slide,organization,snrDb,frames,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,normalizedGoodput,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,p95DecodeTimeUs,inputMemoryBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,ACSCount,tracebackOperations,sourceStage,sourceCsv,sourceRowId,sourceHash
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,0.5,1000,0.0133733333333333,0.379,0.012968480189623,0.013790648692807,0.3494484337583002,0.4094776417952041,0.3044117647058823,N/A,N/A,N/A,N/A,303.6378999999999,509.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-022,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,1.5,2572,0.0015279937791601,0.077760497667185,0.0014432876574237,0.0016176632242557,0.0680293957147184,0.0887510060595375,0.4520781874180465,N/A,N/A,N/A,N/A,303.140124416796,430.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-026,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,2.5,20407,0.0001507652602865,0.009800558631842,0.0001413482634503,0.0001608095415665,0.0085382083697129,0.0112474266142955,0.4853918830236068,N/A,N/A,N/A,N/A,357.9732395746559,573.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-030,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,3.0,50000,3.866666666666667e-05,0.0027399999999999,3.564535055834541e-05,4.194406015926579e-05,0.0023184421392784,0.0032379601433242,0.4888529411764706,N/A,N/A,N/A,N/A,343.41724399999737,505.0,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-032,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,3.5,50000,9.466666666666667e-06,0.00076,8.032419780284335e-06,1.1157005893402704e-05,0.0005537877445791,0.0010429187581891,0.4898235294117647,N/A,N/A,N/A,N/A,339.1796080000011,501.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-034,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,4.0,50000,2.6e-06,0.00016,1.9020653425985925e-06,3.5540305148231785e-06,8.107813281404951e-05,0.0003157205578832,0.4901176470588234,N/A,N/A,N/A,N/A,335.3134560000004,490.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-036,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,4.5,50000,2.666666666666667e-07,2e-05,1.0370146364631063e-07,6.857289222290097e-07,3.530499822832098e-06,0.0001132897013912,0.4901862745098039,N/A,N/A,N/A,N/A,326.21016799999865,470.2,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-038,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,5.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,322.76229399999977,454.4,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-040,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,5.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,317.49322400000057,447.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-042,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,6.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,315.72690600000027,445.2,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-044,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,6.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,312.9353320000026,441.7,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-046,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,7.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,310.33531200000016,438.8,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-048,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,7.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,311.63464000000056,437.1,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-050,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,8.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,309.713378,435.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-052,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,8.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,303.84853600000025,420.8,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-054,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,9.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,297.48734200000314,400.1,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-056,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,9.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,296.22091199999977,398.4,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-058,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,10.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,296.35145000000404,395.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-060,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,-5.0,1000,0.3958633333333333,1.0,0.3941147191683744,0.3976146143755881,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,329.81250000000006,544.8,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-001,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,-4.5,1000,0.34947,1.0,0.3477657524879174,0.3511781024946953,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,345.6924000000004,603.9,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-003,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,-4.0,1000,0.2893866666666666,1.0,0.2877666523671949,0.2910120746467203,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,341.45939999999973,534.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-005,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,-3.5,1000,0.2166466666666666,0.996,0.215176147719865,0.2181244421216277,0.9897604437227376,0.9984434118595916,0.0019607843137254,N/A,N/A,N/A,N/A,338.69850000000014,494.4,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-007,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,-3.0,1000,0.1428666666666666,0.974,0.1416190294787327,0.144123449824111,0.96217617115731,0.9821960617983836,0.0127450980392156,N/A,N/A,N/A,N/A,346.9884,518.2,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-009,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,-2.5,1000,0.0816566666666666,0.896,0.0806821058793085,0.082641940974759,0.8755402353777084,0.913428971901732,0.0509803921568627,N/A,N/A,N/A,N/A,336.80869999999976,549.1,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-011,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,-1.5,1000,0.0142866666666666,0.371,0.0138681960844556,0.0147175760747246,0.341606326344111,0.4013809773451622,0.3083333333333333,N/A,N/A,N/A,N/A,359.1064000000007,571.1,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-015,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,-0.5,2846,0.0015425158116654,0.0702740688685874,0.001461485105623,0.0016280318662303,0.0614509252357302,0.0802557151707889,0.4557480054565747,N/A,N/A,N/A,N/A,344.7110330288123,560.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-019,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,0.5,40863,7.292660842326798e-05,0.0048944032498837,6.830046247250655e-05,7.786606938010514e-05,0.0042627208220758,0.0056191649416581,0.4877968611520177,N/A,N/A,N/A,N/A,423.7379634388048,680.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-023,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,1.0,50000,1.2666666666666668e-05,0.0008999999999999,1.09890951555925e-05,1.4600328879072532e-05,0.0006727321294463,0.0012039528628052,0.4897549019607843,N/A,N/A,N/A,N/A,435.6753279999993,699.9,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-025,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,1.5,50000,5.333333333333333e-07,8e-05,2.702532928873656e-07,1.0525102897361208e-06,3.111086355358979e-05,0.0002057001188675,0.490156862745098,N/A,N/A,N/A,N/A,438.82933199999775,702.1,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-027,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,2.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,448.27408800000103,734.7,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-029,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,2.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,440.32649600000485,652.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-031,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,3.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,438.4126979999985,651.4,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-033,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,3.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,439.7710540000017,651.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-035,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,4.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,437.1379919999944,638.8,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-037,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,4.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,429.1384720000037,617.9,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-039,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,5.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,428.91529400000087,602.4,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-041,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,5.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,425.24447600000263,594.8,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-043,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,6.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,428.13693000000075,600.1,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-045,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,6.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,428.5245539999983,602.0,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-047,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,7.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,425.7380680000002,591.0,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-049,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,7.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,426.4127180000017,594.4,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-051,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,8.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,424.44110199999847,589.9,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-053,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,8.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,418.6832140000018,574.7,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-055,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,9.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,408.092922,541.2,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-057,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_S_BLOCK_FULL,R12,Soft Float,Float,Float,N/A,Full traceback,306,306,300,Block300,9.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,405.30545999999856,542.1,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-059,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
